long,lat,gps_speed_ms,gps_speed_kmh,altitude,g_total,engine_load,engine_rpm,throttle_position,intake_air_temperature,fuel_level,kpl,kpl_avg,trip_distance,gps_time,device_time
6.09462737,50.77803385,3.0,10.799999237060547,213.0,0.015457868576049805,27.05882453918457,929.5,83.52941131591797,5.0,,1.8956161737442017,4.51828670501709,0.4458317458629608,Sat Mar 07 08:09:44 MEZ 2015,07Mär.2015 08:09:43.038
6.0946276,50.778043339999996,1.75,6.299999713897705,213.0,6.215572357177734E4,27.843137741088867,929.0,83.52941131591797,5.0,,0.7639980316162109,4.468888282775879,0.4468875825405121,Sat Mar 07 08:09:45 MEZ 2015,07Mär.2015 08:09:44.042
6.09462889,50.7780323,0.5,1.7999999523162842,215.0,0.006487786769866943,27.843137741088867,854.0,83.52941131591797,5.0,,0.4077749252319336,4.468888282775879,0.44811907410621643,Sat Mar 07 08:09:46 MEZ 2015,07Mär.2015 08:09:45.038
6.09462134,50.77802719,0.0,0.0,215.0,0.029100358486175537,36.47058868408203,952.5,83.52941131591797,5.0,,0.0,4.468888282775879,0.44889798760414124,Sat Mar 07 08:09:47 MEZ 2015,07Mär.2015 08:09:46.037
6.09462487,50.77802895,0.25,0.8999999761581421,215.0,0.061485350131988525,70.98039245605469,1149.0,83.52941131591797,7.0,,0.0,4.468888282775879,0.44921472668647766,Sat Mar 07 08:09:48 MEZ 2015,07Mär.2015 08:09:47.044
6.09461528,50.77802628,0.25,0.8999999761581421,216.0,0.0888335108757019,86.2745132446289,1096.5,83.52941131591797,13.0,,1.1232759952545166,4.468888282775879,0.44995346665382385,Sat Mar 07 08:09:49 MEZ 2015,07Mär.2015 08:09:48.044
6.09461462,50.7780408,2.0,7.199999809265137,216.0,0.07192152738571167,76.47058868408203,1784.5,83.52941131591797,13.0,,1.077223777770996,4.424840450286865,0.45156940817832947,Sat Mar 07 08:09:50 MEZ 2015,07Mär.2015 08:09:49.052
6.09459901,50.77807507,4.0,14.399999618530273,217.0,0.029182136058807373,0.0,1827.0,43.13725662231445,16.0,,1.0487875938415527,4.381557941436768,0.4555375576019287,Sat Mar 07 08:09:51 MEZ 2015,07Mär.2015 08:09:50.045
6.09454434,50.77812683,5.25,18.899999618530273,216.0,0.0971183180809021,44.313724517822266,1295.5,83.52941131591797,14.0,,3.126344919204712,4.3526291847229,0.4624674320220947,Sat Mar 07 08:09:52 MEZ 2015,07Mär.2015 08:09:51.037
6.0945116,50.77817076,5.5,19.799999237060547,216.0,0.050967633724212646,81.5686264038086,1429.0,83.52941131591797,11.0,,2.1143598556518555,4.324650287628174,0.4678725004196167,Sat Mar 07 08:09:53 MEZ 2015,07Mär.2015 08:09:52.067
6.09448405,50.77823705,6.5,23.399999618530273,216.0,0.03515082597732544,65.49019622802734,1954.0,83.52941131591797,12.0,,1.77782142162323,4.293208122253418,0.47549858689308167,Sat Mar 07 08:09:54 MEZ 2015,07Mär.2015 08:09:53.038
6.09445784,50.77831343,8.0,28.799999237060547,216.0,0.025247514247894287,61.960784912109375,2190.5,83.52941131591797,13.0,,1.7047908306121826,4.26109504699707,0.48419418931007385,Sat Mar 07 08:09:55 MEZ 2015,07Mär.2015 08:09:54.059
6.0944168,50.77839664,9.5,34.20000076293945,216.0,0.07612240314483643,0.0,1734.5,42.74509811401367,14.0,,1.9780548810958862,4.233588218688965,0.4938928484916687,Sat Mar 07 08:09:56 MEZ 2015,07Mär.2015 08:09:55.039
6.09438269,50.77849234,10.0,36.0,217.0,0.1210283637046814,48.235294342041016,1502.0,83.52941131591797,11.0,,4.323451042175293,4.234658241271973,0.5048073530197144,Sat Mar 07 08:09:57 MEZ 2015,07Mär.2015 08:09:56.040
6.09435528,50.7785717,10.0,36.0,217.0,0.06996184587478638,73.72549438476563,1562.5,83.52941131591797,9.0,,2.997309923171997,4.220101356506348,0.513844907283783,Sat Mar 07 08:09:58 MEZ 2015,07Mär.2015 08:09:57.042
6.09431964,50.77866269,10.75,38.70000076293945,217.0,0.009540379047393799,60.0,1704.0,83.52941131591797,11.0,,3.869023084640503,4.207252025604248,0.524274468421936,Sat Mar 07 08:09:59 MEZ 2015,07Mär.2015 08:09:58.038
6.09427104,50.77876902,11.25,40.5,217.0,0.06449276208877563,61.17647171020508,1761.0,83.52941131591797,11.0,,3.603285312652588,4.200309753417969,0.5365896821022034,Sat Mar 07 08:10:00 MEZ 2015,07Mär.2015 08:09:59.037
6.09422093,50.77887177,11.75,42.29999923706055,217.0,0.042636334896087646,52.156864166259766,1804.0,83.52941131591797,11.0,,4.655296802520752,4.205480098724365,0.5485539436340332,Sat Mar 07 08:10:01 MEZ 2015,07Mär.2015 08:10:00.040
6.09422093,50.77887177,11.75,42.29999923706055,217.0,0.0035883188247680664,52.54901885986328,1799.0,83.52941131591797,9.0,,4.173765659332275,4.208771705627441,0.5485539436340332,Sat Mar 07 08:10:01 MEZ 2015,07Mär.2015 08:10:01.042
6.09407374,50.77906633,11.75,42.29999923706055,219.0,0.011452913284301758,59.607845306396484,1814.5,83.52941131591797,10.0,,3.6404967308044434,4.202526569366455,0.572604238986969,Sat Mar 07 08:10:03 MEZ 2015,07Mär.2015 08:10:02.037
6.09398472,50.77916614,12.0,43.19999694824219,219.0,0.06653016805648804,57.64706039428711,1865.5,83.52941131591797,10.0,,3.8044919967651367,4.198200225830078,0.5853597521781921,Sat Mar 07 08:10:04 MEZ 2015,07Mär.2015 08:10:03.043
6.09385542,50.77925422,12.25,44.099998474121094,220.0,0.010024070739746094,54.90196228027344,1894.5,83.52941131591797,10.0,,3.6759274005889893,4.19258451461792,0.5987453460693359,Sat Mar 07 08:10:05 MEZ 2015,07Mär.2015 08:10:04.039
6.09374536,50.77934263,12.5,45.0,220.0,0.019564568996429443,56.47058868408203,1963.0,83.52941131591797,10.0,,3.6829404830932617,4.18716287612915,0.611274778842926,Sat Mar 07 08:10:06 MEZ 2015,07Mär.2015 08:10:05.038
6.09361669,50.77942987,12.75,45.89999771118164,220.0,2.638101577758789E4,54.11764907836914,2007.5,83.52941131591797,10.0,,3.1251323223114014,4.170640468597412,0.6245617270469666,Sat Mar 07 08:10:07 MEZ 2015,07Mär.2015 08:10:06.038
6.09346513,50.77951308,13.0,46.79999923706055,220.0,0.03848820924758911,58.039215087890625,2064.5,83.52941131591797,10.0,,3.262648582458496,4.170640468597412,0.6387020945549011,Sat Mar 07 08:10:08 MEZ 2015,07Mär.2015 08:10:07.063
6.0933087,50.77959091,13.75,49.5,220.0,0.03651911020278931,54.11764907836914,2168.0,83.52941131591797,10.0,,3.244940757751465,4.161097049713135,0.6527267098426819,Sat Mar 07 08:10:09 MEZ 2015,07Mär.2015 08:10:08.038
6.09313874,50.77967806,14.0,50.39999771118164,221.0,0.012976229190826416,0.0,1509.0,47.8431396484375,9.0,,6.4155802726745605,4.179164409637451,0.6681437492370605,Sat Mar 07 08:10:10 MEZ 2015,07Mär.2015 08:10:09.040
6.09300401,50.77975842,13.75,49.5,221.0,0.021094679832458496,69.4117660522461,1452.5,83.52941131591797,7.0,,6.3990092277526855,4.179164409637451,0.6811903119087219,Sat Mar 07 08:10:11 MEZ 2015,07Mär.2015 08:10:10.037
6.09284943,50.77984369,13.75,49.5,221.0,0.024809658527374268,65.09803771972656,1465.5,83.52941131591797,7.0,,6.213799953460693,4.216869831085205,0.6956416964530945,Sat Mar 07 08:10:12 MEZ 2015,07Mär.2015 08:10:11.038
6.09268215,50.77993047,14.0,50.39999771118164,221.0,0.15672898292541504,66.66666412353516,1474.5,83.52941131591797,7.0,,6.090997695922852,4.235243320465088,0.7108860611915588,Sat Mar 07 08:10:13 MEZ 2015,07Mär.2015 08:10:12.049
6.09254666,50.78001284,14.25,51.29999923706055,221.0,0.008646547794342041,75.686279296875,1482.5,83.52941131591797,8.0,,5.605755805969238,4.248549461364746,0.7241254448890686,Sat Mar 07 08:10:14 MEZ 2015,07Mär.2015 08:10:13.038
6.09239879,50.78009859,14.0,50.39999771118164,221.0,0.020417511463165283,73.33333587646484,1516.0,83.52941131591797,8.0,,5.7915167808532715,4.263550281524658,0.7382591962814331,Sat Mar 07 08:10:15 MEZ 2015,07Mär.2015 08:10:14.039
6.09223467,50.7801931,14.25,51.29999923706055,221.0,0.038893282413482666,68.62744903564453,1526.0,83.52941131591797,8.0,,5.812902450561523,4.278306484222412,0.7538964152336121,Sat Mar 07 08:10:16 MEZ 2015,07Mär.2015 08:10:15.038
6.09209849,50.78027202,14.5,52.19999694824219,222.0,0.04602426290512085,70.19608306884766,1545.0,83.52941131591797,8.0,,5.783512592315674,4.292506217956543,0.7669089436531067,Sat Mar 07 08:10:17 MEZ 2015,07Mär.2015 08:10:16.038
6.09192235,50.78036284,14.5,52.19999694824219,222.0,0.0999155044555664,69.01960754394531,1554.0,83.52941131591797,8.0,,5.681304454803467,4.317358493804932,0.782921552658081,Sat Mar 07 08:10:18 MEZ 2015,07Mär.2015 08:10:17.041
6.09177153,50.78044831,14.75,53.099998474121094,222.0,0.07873111963272095,69.80392456054688,1563.5,83.52941131591797,8.0,,5.460744857788086,4.317358493804932,0.7971886992454529,Sat Mar 07 08:10:19 MEZ 2015,07Mär.2015 08:10:18.065
6.09160763,50.78053459,15.0,54.0,223.0,0.05655282735824585,68.23529815673828,1580.5,83.52941131591797,9.0,,5.390485763549805,4.3271050453186035,0.812213659286499,Sat Mar 07 08:10:20 MEZ 2015,07Mär.2015 08:10:19.037
6.0914353,50.78063564,15.0,54.0,223.0,0.05412167310714722,69.80392456054688,1592.5,83.52941131591797,9.0,,5.180444717407227,4.33486270904541,0.8287692666053772,Sat Mar 07 08:10:21 MEZ 2015,07Mär.2015 08:10:20.038
6.09128658,50.78072359,15.0,54.0,224.0,0.08618968725204468,67.45098114013672,1602.0,83.52941131591797,9.0,,5.062097549438477,4.341414451599121,0.8431130051612854,Sat Mar 07 08:10:22 MEZ 2015,07Mär.2015 08:10:21.041
6.09112444,50.78080967,15.25,54.89999771118164,224.0,0.06948679685592651,68.23529815673828,1617.5,83.52941131591797,9.0,,5.216100692749023,4.34983491897583,0.8580282926559448,Sat Mar 07 08:10:23 MEZ 2015,07Mär.2015 08:10:22.038
6.09095201,50.78090909,15.5,55.79999923706055,224.0,0.023799479007720947,66.66666412353516,1626.5,83.52941131591797,9.0,,5.180964469909668,4.357190132141113,0.8744664788246155,Sat Mar 07 08:10:24 MEZ 2015,07Mär.2015 08:10:23.038
6.09079338,50.7810018,15.25,54.89999771118164,225.0,0.048860371112823486,67.45098114013672,1637.5,83.52941131591797,9.0,,5.25577974319458,4.366599082946777,0.8896827101707458,Sat Mar 07 08:10:25 MEZ 2015,07Mär.2015 08:10:24.037
6.09062237,50.78110833,15.25,54.89999771118164,226.0,0.00437617301940918,67.45098114013672,1644.5,83.52941131591797,9.0,,5.220729827880859,4.374025821685791,0.906591534614563,Sat Mar 07 08:10:26 MEZ 2015,07Mär.2015 08:10:25.048
6.09046681,50.78120141,15.5,55.79999923706055,226.0,0.001269519329071045,59.607845306396484,1642.5,83.52941131591797,9.0,,5.278329372406006,4.374025821685791,0.9216774702072144,Sat Mar 07 08:10:27 MEZ 2015,07Mär.2015 08:10:26.038
6.09030934,50.7812929,15.5,55.79999923706055,227.0,0.027997076511383057,61.56863021850586,1637.0,83.52941131591797,7.0,,6.845465183258057,4.414954662322998,0.9367415904998779,Sat Mar 07 08:10:28 MEZ 2015,07Mär.2015 08:10:27.039
6.0901314,50.78139142,15.75,56.69999694824219,228.0,0.01819080114364624,54.11764907836914,1625.5,83.52941131591797,7.0,,6.900909900665283,4.4360222816467285,0.9534031748771667,Sat Mar 07 08:10:29 MEZ 2015,07Mär.2015 08:10:28.038
6.08996827,50.78149934,16.5,59.39999771118164,228.0,7.206201553344727E4,64.31372833251953,1589.5,83.52941131591797,6.0,,7.853907585144043,4.504131317138672,0.9700313806533813,Sat Mar 07 08:10:30 MEZ 2015,07Mär.2015 08:10:29.056
6.08979284,50.78160174,16.5,59.39999771118164,228.0,0.03450852632522583,65.88235473632813,1573.0,83.52941131591797,6.0,,7.792123317718506,4.531304836273193,0.986849308013916,Sat Mar 07 08:10:31 MEZ 2015,07Mär.2015 08:10:30.037
6.08962431,50.78168338,14.75,53.099998474121094,229.0,0.017714262008666992,82.74510192871094,1565.0,83.52941131591797,7.0,,5.121376991271973,4.536141395568848,1.0018078088760376,Sat Mar 07 08:10:32 MEZ 2015,07Mär.2015 08:10:31.041
6.08947136,50.78176923,14.75,53.099998474121094,230.0,0.02237755060195923,81.96078491210938,1580.5,83.52941131591797,9.0,,4.2678141593933105,4.536141395568848,1.0162150859832764,Sat Mar 07 08:10:33 MEZ 2015,07Mär.2015 08:10:32.038
6.08931059,50.78184631,14.5,52.19999694824219,230.0,0.035781681537628174,69.4117660522461,1623.5,83.52941131591797,10.0,,4.317690849304199,4.534365177154541,1.030430793762207,Sat Mar 07 08:10:34 MEZ 2015,07Mär.2015 08:10:33.048
6.08914328,50.78192509,15.0,54.0,230.0,0.03243738412857056,69.01960754394531,1640.5,83.52941131591797,10.0,,5.009653568267822,4.535619258880615,1.0451290607452393,Sat Mar 07 08:10:35 MEZ 2015,07Mär.2015 08:10:34.037
6.08898486,50.7820184,15.25,54.89999771118164,231.0,0.018669545650482178,16.47058868408203,1585.5,83.52941131591797,9.0,,5.914376258850098,4.54664945602417,1.0603796243667603,Sat Mar 07 08:10:36 MEZ 2015,07Mär.2015 08:10:35.045
6.08881586,50.7821136,15.25,54.89999771118164,232.0,0.030228793621063232,16.86274528503418,1543.5,83.52941131591797,6.0,,8.45541000366211,4.577671527862549,1.0763238668441772,Sat Mar 07 08:10:37 MEZ 2015,07Mär.2015 08:10:36.038
6.08867441,50.7821892,14.75,53.099998474121094,232.0,0.13447070121765137,86.66667175292969,1506.5,83.52941131591797,4.0,,10.821202278137207,4.626832962036133,1.0893718004226685,Sat Mar 07 08:10:38 MEZ 2015,07Mär.2015 08:10:37.038
6.08851606,50.7822618,14.25,51.29999923706055,232.0,0.051547348499298096,99.60784149169922,1498.0,83.52941131591797,6.0,,4.919344425201416,4.649609565734863,1.1031538248062134,Sat Mar 07 08:10:39 MEZ 2015,07Mär.2015 08:10:38.039
6.08830872,50.78231647,14.25,51.29999923706055,232.0,0.14385467767715454,100.0,1525.5,83.52941131591797,8.0,,3.9145796298980713,4.643955707550049,1.1189908981323242,Sat Mar 07 08:10:40 MEZ 2015,07Mär.2015 08:10:39.038
6.08813027,50.78234868,14.25,51.29999923706055,233.0,0.0654793381690979,83.13725280761719,1613.0,83.52941131591797,10.0,,3.550363063812256,4.6356072425842285,1.132076382637024,Sat Mar 07 08:10:41 MEZ 2015,07Mär.2015 08:10:40.048
6.08791539,50.78238889,14.5,52.19999694824219,234.0,0.08351308107376099,72.1568603515625,1654.0,83.52941131591797,9.0,,4.769645690917969,4.636622905731201,1.1478773355484009,Sat Mar 07 08:10:42 MEZ 2015,07Mär.2015 08:10:41.038
6.08771458,50.78238476,15.75,56.69999694824219,234.0,0.05524188280105591,61.56863021850586,1653.5,83.52941131591797,9.0,,4.280117034912109,4.633942127227783,1.162047028541565,Sat Mar 07 08:10:43 MEZ 2015,07Mär.2015 08:10:42.041
6.08748878,50.78239134,15.75,56.69999694824219,235.0,0.18617922067642212,76.07843017578125,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.1779885292053223,Sat Mar 07 08:10:44 MEZ 2015,07Mär.2015 08:10:43.073
6.08724503,50.7824076,16.0,57.599998474121094,236.0,0.0689660906791687,72.54901885986328,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.195273995399475,Sat Mar 07 08:10:45 MEZ 2015,07Mär.2015 08:10:44.042
6.08704654,50.78241669,15.5,55.79999923706055,237.0,0.016126036643981934,72.54901885986328,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.2093091011047363,Sat Mar 07 08:10:46 MEZ 2015,07Mär.2015 08:10:45.045
6.08683898,50.78240808,15.5,55.79999923706055,240.0,0.024290621280670166,72.54901885986328,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.2239786386489868,Sat Mar 07 08:10:47 MEZ 2015,07Mär.2015 08:10:46.038
6.08660851,50.78241702,15.5,55.79999923706055,239.0,0.015075922012329102,72.54901885986328,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.2402629852294922,Sat Mar 07 08:10:48 MEZ 2015,07Mär.2015 08:10:47.038
6.08639476,50.78242198,15.25,54.89999771118164,240.0,0.0309411883354187,72.54901885986328,1642.0,83.52941131591797,7.0,,6.073057174682617,4.644681453704834,1.2553478479385376,Sat Mar 07 08:10:49 MEZ 2015,07Mär.2015 08:10:48.038
6.08639476,50.78242198,15.25,,240.0,0.0068560754880309105,,,,,,,,,Sat Mar 07 08:10:49 MEZ 2015,07Mär.2015 08:10:49.037
6.08596366,50.78242948,15.25,54.89999771118164,240.0,0.03001028299331665,,,,,,,,0.030415015295147896,Sat Mar 07 08:10:51 MEZ 2015,07Mär.2015 08:10:50.036
6.08572237,50.78242919,15.5,55.79999923706055,240.0,0.015445530414581299,,,,,,,,0.04743213579058647,Sat Mar 07 08:10:52 MEZ 2015,07Mär.2015 08:10:51.036
6.08548944,50.78243265,15.5,55.79999923706055,239.0,0.0028577446937561035,,,,,,,,0.06386414170265198,Sat Mar 07 08:10:53 MEZ 2015,07Mär.2015 08:10:52.036
6.08529813,50.78243762,15.75,56.69999694824219,239.0,0.02641385793685913,,,,,,,,0.07736769318580627,Sat Mar 07 08:10:54 MEZ 2015,07Mär.2015 08:10:53.036
6.08505829,50.78244277,16.25,58.5,240.0,0.06851798295974731,,,,,,,,0.09429221600294113,Sat Mar 07 08:10:55 MEZ 2015,07Mär.2015 08:10:54.035
6.0848106,50.78244467,16.5,59.39999771118164,239.0,0.04989677667617798,,,,,,,,0.11176194250583649,Sat Mar 07 08:10:56 MEZ 2015,07Mär.2015 08:10:55.035
6.08459201,50.78244912,16.75,60.29999923706055,239.0,0.02886676788330078,,,,,,,,0.12718604505062103,Sat Mar 07 08:10:57 MEZ 2015,07Mär.2015 08:10:56.039
6.08433765,50.78245463,16.75,60.29999923706055,240.0,0.025821030139923096,,,,,,,,0.14513535797595978,Sat Mar 07 08:10:58 MEZ 2015,07Mär.2015 08:10:57.037
6.0841225,50.78245515,16.5,59.39999771118164,239.0,0.004553735256195068,,,,,,,,0.16030901670455933,Sat Mar 07 08:10:59 MEZ 2015,07Mär.2015 08:10:58.037
6.08389324,50.78244083,16.25,58.5,239.0,0.059152424335479736,,,,,,,,0.17655596137046814,Sat Mar 07 08:11:00 MEZ 2015,07Mär.2015 08:10:59.039
6.08365023,50.78245249,16.0,57.599998474121094,240.0,0.0445442795753479,,,,,,,,0.19374336302280426,Sat Mar 07 08:11:01 MEZ 2015,07Mär.2015 08:11:00.052
6.08341641,50.78246421,17.0,61.19999694824219,241.0,0.03225761651992798,,,,,,,,0.21028508245944977,Sat Mar 07 08:11:02 MEZ 2015,07Mär.2015 08:11:01.035
6.08323256,50.7825112,16.0,57.599998474121094,241.0,0.004650321323424578,,,,,,,,0.22426524758338928,Sat Mar 07 08:11:03 MEZ 2015,07Mär.2015 08:11:02.036
6.08301422,50.78256479,16.25,58.5,242.0,0.19171714782714844,30.980392456054688,,,,,,,0.24077749252319336,Sat Mar 07 08:11:04 MEZ 2015,07Mär.2015 08:11:03.035
6.08280122,50.7826039,15.75,56.69999694824219,242.0,0.023660199716687202,30.980392456054688,1592.0,,,,17.75520133972168,4.741796493530273,0.2564167380332947,Sat Mar 07 08:11:05 MEZ 2015,07Mär.2015 08:11:04.055
6.08257391,50.7826656,15.25,54.89999771118164,242.0,0.02101057767868042,30.980392456054688,1592.0,83.52941131591797,5.0,,17.75520133972168,4.741796493530273,0.27385538816452026,Sat Mar 07 08:11:06 MEZ 2015,07Mär.2015 08:11:05.038
6.08240802,50.78268781,14.5,52.19999694824219,241.0,0.10546249151229858,30.980392456054688,1592.0,83.52941131591797,5.0,,17.75520133972168,4.741796493530273,0.2858128547668457,Sat Mar 07 08:11:07 MEZ 2015,07Mär.2015 08:11:06.038
6.08219394,50.78270119,14.25,51.29999923706055,242.0,0.13027793169021606,0.0,1592.0,83.52941131591797,5.0,,17.75520133972168,4.741796493530273,0.30098405480384827,Sat Mar 07 08:11:08 MEZ 2015,07Mär.2015 08:11:07.039
6.08198363,50.78270827,14.0,50.39999771118164,241.0,0.0020222067832946777,0.0,1503.5,83.52941131591797,3.0,,17.004745483398438,4.831965446472168,0.3158370852470398,Sat Mar 07 08:11:09 MEZ 2015,07Mär.2015 08:11:08.040
6.08179258,50.78269949,14.25,51.29999923706055,241.0,0.04429035261273384,0.0,1503.5,83.52941131591797,3.0,,17.004745483398438,4.831965446472168,0.329346239566803,Sat Mar 07 08:11:10 MEZ 2015,07Mär.2015 08:11:09.037
6.08160293,50.78267956,14.0,50.39999771118164,241.0,0.02776155062019825,0.0,1503.5,83.52941131591797,3.0,,17.004745483398438,4.831965446472168,0.34290382266044617,Sat Mar 07 08:11:11 MEZ 2015,07Mär.2015 08:11:10.042
6.08138839,50.78267252,14.25,51.29999923706055,241.0,0.0059222751297056675,16.86274528503418,1508.5,83.52941131591797,3.0,,13.225913047790527,4.893235206604004,0.358054518699646,Sat Mar 07 08:11:12 MEZ 2015,07Mär.2015 08:11:11.038
6.08120473,50.78266006,14.5,52.19999694824219,241.0,0.03212618827819824,20.39215660095215,1518.0,83.52941131591797,7.0,,12.679767608642578,4.94965934753418,0.3710811138153076,Sat Mar 07 08:11:13 MEZ 2015,07Mär.2015 08:11:12.040
6.08098962,50.78261782,14.5,52.19999694824219,240.0,0.0716906189918518,34.509803771972656,1546.5,83.52941131591797,7.0,,12.511364936828613,4.94965934753418,0.3869628310203552,Sat Mar 07 08:11:14 MEZ 2015,07Mär.2015 08:11:13.040
6.08080602,50.78259024,14.5,52.19999694824219,240.0,0.0385739803314209,43.13725662231445,1559.0,83.52941131591797,8.0,,10.96552848815918,4.991739273071289,0.4002697765827179,Sat Mar 07 08:11:15 MEZ 2015,07Mär.2015 08:11:14.042
6.08058279,50.7825728,15.0,54.0,241.0,0.13233596086502075,42.74509811401367,1579.5,83.52941131591797,7.0,,11.289992332458496,5.036726951599121,0.41613221168518066,Sat Mar 07 08:11:16 MEZ 2015,07Mär.2015 08:11:15.045
6.08035861,50.78253696,15.0,54.0,242.0,0.03894728422164917,19.60784339904785,1605.0,83.52941131591797,7.0,,12.813313484191895,5.091879844665527,0.432437539100647,Sat Mar 07 08:11:17 MEZ 2015,07Mär.2015 08:11:16.046
6.08015749,50.78251112,15.25,54.89999771118164,242.0,0.23406177759170532,7.058823585510254,1605.0,83.52941131591797,7.0,,13.28181266784668,5.154665470123291,0.44690993428230286,Sat Mar 07 08:11:18 MEZ 2015,07Mär.2015 08:11:17.038
6.07993947,50.78248323,15.25,54.89999771118164,242.0,0.010298069566488266,0.0,1589.5,83.52941131591797,7.0,,13.860607147216797,5.215546131134033,0.46259579062461853,Sat Mar 07 08:11:19 MEZ 2015,07Mär.2015 08:11:18.038
6.07971862,50.78245775,15.25,54.89999771118164,241.0,0.10605020821094513,0.0,1583.0,83.52941131591797,5.0,,18.949676513671875,5.310922145843506,0.47842714190483093,Sat Mar 07 08:11:20 MEZ 2015,07Mär.2015 08:11:19.038
6.07971862,50.78245775,15.25,54.89999771118164,241.0,0.0222470760345459,25.882352828979492,1589.0,83.52941131591797,7.0,,12.392891883850098,5.359763145446777,0.47842714190483093,Sat Mar 07 08:11:20 MEZ 2015,07Mär.2015 08:11:20.058
6.07932627,50.78235199,15.0,54.0,240.0,0.15164035558700562,26.666667938232422,1592.0,83.52941131591797,7.0,,13.423965454101563,5.414997577667236,0.5085224509239197,Sat Mar 07 08:11:22 MEZ 2015,07Mär.2015 08:11:21.039
6.07915141,50.78229013,15.25,54.89999771118164,240.0,0.047166526317596436,19.215686798095703,1591.5,83.52941131591797,7.0,,13.791592597961426,5.471981048583984,0.5226446390151978,Sat Mar 07 08:11:23 MEZ 2015,07Mär.2015 08:11:22.068
6.07896838,50.78222386,15.0,54.0,240.0,0.002457737922668457,15.686274528503418,1580.5,83.52941131591797,7.0,,12.813313484191895,5.521584987640381,0.5375097990036011,Sat Mar 07 08:11:24 MEZ 2015,07Mär.2015 08:11:23.037
6.07877138,50.78215354,15.0,54.0,240.0,0.08365434408187866,15.686274528503418,1573.0,83.52941131591797,7.0,,13.827717781066895,5.577330589294434,0.5534542798995972,Sat Mar 07 08:11:25 MEZ 2015,07Mär.2015 08:11:24.042
6.07859264,50.78209528,15.0,54.0,240.0,0.035794198513031006,12.941176414489746,1558.5,83.52941131591797,7.0,,13.665583610534668,5.577330589294434,0.5676285624504089,Sat Mar 07 08:11:26 MEZ 2015,07Mär.2015 08:11:25.046
6.07839728,50.78203502,14.75,53.099998474121094,240.0,0.1316017508506775,19.215686798095703,1553.0,83.52941131591797,7.0,,12.88839340209961,5.681248188018799,0.58295077085495,Sat Mar 07 08:11:27 MEZ 2015,07Mär.2015 08:11:26.037
6.07820015,50.7819762,14.75,53.099998474121094,240.0,0.047767817974090576,27.843137741088867,1547.5,83.52941131591797,7.0,,12.679767608642578,5.727291584014893,0.5983164310455322,Sat Mar 07 08:11:28 MEZ 2015,07Mär.2015 08:11:27.045
6.07802145,50.78191878,14.75,53.099998474121094,239.0,0.03818148374557495,33.33333206176758,1547.0,83.52941131591797,7.0,,11.918704986572266,5.767757892608643,0.6124457716941833,Sat Mar 07 08:11:29 MEZ 2015,07Mär.2015 08:11:28.038
6.07783219,50.78184539,14.75,53.099998474121094,238.0,0.08064484596252441,32.54901885986328,1546.0,83.52941131591797,7.0,,12.433653831481934,5.808499336242676,0.6280924081802368,Sat Mar 07 08:11:30 MEZ 2015,07Mär.2015 08:11:29.039
6.0776627,50.7817818,14.5,52.19999694824219,238.0,0.0714072585105896,51.764705657958984,1533.0,83.52941131591797,7.0,,10.584630966186523,5.839312553405762,0.6419822573661804,Sat Mar 07 08:11:31 MEZ 2015,07Mär.2015 08:11:30.038
6.07749303,50.78170672,14.5,52.19999694824219,237.0,0.02263706922531128,57.25490188598633,1524.0,83.52941131591797,9.0,,8.554780006408691,5.856719493865967,0.656575083732605,Sat Mar 07 08:11:32 MEZ 2015,07Mär.2015 08:11:31.038
6.07729954,50.78162957,14.5,52.19999694824219,236.0,0.047850072383880615,61.56863021850586,1517.5,83.52941131591797,9.0,,8.77990436553955,5.875339031219482,0.6726958155632019,Sat Mar 07 08:11:33 MEZ 2015,07Mär.2015 08:11:32.049
6.07713129,50.78155523,14.5,52.19999694824219,235.0,0.008862793445587158,66.2745132446289,1525.0,83.52941131591797,9.0,,6.981057167053223,5.8823370933532715,0.6871594190597534,Sat Mar 07 08:11:34 MEZ 2015,07Mär.2015 08:11:33.038
6.07696627,50.78148034,14.25,51.29999923706055,237.0,0.005664825439453125,68.23529815673828,1527.5,83.52941131591797,10.0,,7.900615215301514,5.895030498504639,0.701472282409668,Sat Mar 07 08:11:35 MEZ 2015,07Mär.2015 08:11:34.037
6.076797,50.78139528,14.5,52.19999694824219,236.0,0.008456885814666748,60.0,1522.0,83.52941131591797,9.0,,8.3106107711792,5.895030498504639,0.7167056798934937,Sat Mar 07 08:11:36 MEZ 2015,07Mär.2015 08:11:35.042
6.07665134,50.78131584,14.5,52.19999694824219,237.0,0.023659169673919678,56.86274719238281,1519.0,83.52941131591797,8.0,,9.050912857055664,5.93389892578125,0.7302567362785339,Sat Mar 07 08:11:37 MEZ 2015,07Mär.2015 08:11:36.038
